target_id	central brain	hypothalamus	astrocyte cultures	neuronal cultures	whole brains
lcl|NW_012130079.1_mrna_XM_012199545.1_4154	10.7418073203406	0	0.0680234139700686	6.24200218410772	10.1732471389273
lcl|NW_012130079.1_mrna_XM_012199546.1_4155	4.53469713532243	0	0	6.43470865523361	5.17766058333362
lcl|NW_012130079.1_mrna_XM_012199548.1_4156	6.88247909384595	0	0	6.03391810522591	6.3836518573651
lcl|NW_012130079.1_mrna_XM_012199549.1_4157	6.61227615949753	0	0	7.5783995811043	7.29619613365099
lcl|NW_012130079.1_mrna_XM_012199550.1_4158	4.75614352546527	0	0	6.45820322382232	6.07605557504277
lcl|NW_012130079.1_mrna_XM_012199551.1_4159	6.68151875609404	0	0	5.75034071689244	7.61886917281471
lcl|NW_012130079.1_mrna_XM_012199552.1_4160	3.9702892777668	0	0	5.52126026259056	5.29498403744803
lcl|NW_012130079.1_mrna_XM_012199553.1_4161	6.29034764802641	0	0	5.18251515805893	6.60399422719311
lcl|NW_012130079.1_mrna_XM_012199554.1_4162	4.25858028829113	0	0	3.57178100201453	5.64731696725484
lcl|NW_012130079.1_mrna_XM_012199555.1_4164	8.20507101263037	0	0	7.53178803813532	8.1465232481168
lcl|NW_012130079.1_mrna_XM_012199556.1_4165	8.86514242091096	0.07457975671951	0	8.05284401497224	8.51447306122719
lcl|NW_012130079.1_mrna_XM_012199557.1_4166	5.09620916615698	0	0	7.29868445423079	5.55989339115276
lcl|NW_012130079.1_mrna_XM_012199559.1_4168	6.08425852006664	0	0	7.17923764062299	6.45083136257085
lcl|NW_012130079.1_mrna_XM_012199560.1_4169	7.4329018362891	0	0.0213582666363667	6.87516305831725	7.58937120050098
lcl|NW_012130079.1_mrna_XM_012199561.1_4170	4.50619209282264	0	0	7.4316684760789	5.87670651743825
lcl|NW_012130079.1_mrna_XM_012199562.1_4171	4.07364405867679	0	0	2.25196711759919	3.32889688740459
lcl|NW_012130079.1_mrna_XM_012199563.1_4172	1.28720784910948	0	0	1.04718568529496	1.73798910512381
lcl|NW_012130079.1_mrna_XM_012199564.1_4173	2.34232475808559	0	0	0.641179466410357	1.66867215179641
lcl|NW_012130079.1_mrna_XM_012199565.1_4174	7.75605408573915	0	0	11.5554337881206	7.58880419784045
lcl|NW_012130079.1_mrna_XM_012199566.1_4175	7.29685642904816	0	0	8.49581578744304	6.5924580371782
lcl|NW_012130079.1_mrna_XM_012199567.1_4176	5.75599146724411	0	0	7.48071098037828	6.33838923771286
lcl|NW_012130079.1_mrna_XM_012199568.1_4177	5.81207478662241	0	0	7.61816506397924	5.46327508765535
lcl|NW_012130079.1_mrna_XM_012199570.1_4178	8.36704151038674	0	0	10.3988762617784	8.14928708023199
lcl|NW_012130079.1_mrna_XM_012199571.1_4179	0.483901225164549	0	0	3.20410636302318	0.718724415148585
lcl|NW_012130079.1_mrna_XM_012199572.1_4180	2.73588858064511	0	0	5.71851528396556	3.97240999101023
lcl|NW_012130079.1_mrna_XM_012199573.1_4181	2.85781184395546	0	0	6.07425294560665	2.32409070277639
lcl|NW_012130079.1_mrna_XM_012199574.1_4182	6.20266082264353	0	0	8.33136314375311	6.24162402462869
lcl|NW_012130079.1_mrna_XM_012199575.1_4183	6.30670190088492	0	0	9.18957210807074	6.87047200724028
lcl|NW_012130079.1_mrna_XM_012199576.1_4185	1.90699975090026	0	0	2.99988744082113	3.81770812850727
lcl|NW_012130079.1_mrna_XM_012199577.1_4184	4.50031362459713	0	0	4.84542960019438	4.87124350531803
lcl|NW_012130079.1_mrna_XM_012199578.1_4186	7.73845744673559	0	0	8.59560297110869	8.16701979756332
lcl|NW_012130079.1_mrna_XM_012199579.1_4188	7.88813031796257	0	0	6.4545658039645	8.26142962499878
lcl|NW_012130079.1_mrna_XM_012199581.1_4191	8.70595664693355	0	0	9.09618800438566	9.41567486407
lcl|NW_012130079.1_mrna_XM_012199582.1_4192	4.48502515500522	0	0	4.61289225156271	6.0871845096987
lcl|NW_012130079.1_mrna_XM_012199583.1_4193	6.08420422516716	0	0	7.15340799143574	7.56797652850023
lcl|NW_012130079.1_mrna_XM_012199584.1_4194	7.64792165014151	0	0	7.96612309729541	9.2704181970086
lcl|NW_012130079.1_mrna_XM_012199585.1_4195	7.03100331419383	0	0	6.83551006686608	7.10892868376554
lcl|NW_012130079.1_mrna_XM_012199586.1_4196	7.82906102546642	0	0	8.00123746622339	7.94642579020277
lcl|NW_012130079.1_mrna_XM_012199587.1_4197	1.0080879207611	0	0	1.558168361055	1.36599038867487
lcl|NW_012130079.1_mrna_XM_012199588.1_4199	7.81224474401503	0	0	10.2166293689562	7.67463268723274
lcl|NW_012130079.1_mrna_XM_012199589.1_4201	8.31631919783088	0	0	10.2870065697516	8.85068741013428
lcl|NW_012130079.1_mrna_XM_012199590.1_4200	11.5348936009373	0	0	12.9056799385928	11.1353040106033
lcl|NW_012130079.1_mrna_XM_012199592.1_4202	5.89317634204296	0	0	4.44785227876462	6.04911089988659
lcl|NW_012130079.1_mrna_XM_012199593.1_4204	6.28527970868482	0	0	6.49640554427424	6.86067386725867
lcl|NW_012130079.1_mrna_XM_012199594.1_4205	7.79067026723472	0	0	8.2946499680008	7.32432597238271
lcl|NW_012130079.1_mrna_XM_012199595.1_4206	7.23295291204066	0	0	6.35793836125701	7.43680319469079
lcl|NW_012130079.1_mrna_XM_012199596.1_4207	9.20367992870493	0	0.0294816208399195	8.88712508028543	9.56067442776336
lcl|NW_012130079.1_mrna_XM_012199597.1_4209	6.04781640398049	0	0	3.65566972108202	6.07382120049801
lcl|NW_012130079.1_mrna_XM_012199598.1_4210	5.8882914999267	0	0	6.1939643369413	6.09920390353573
lcl|NW_012130079.1_mrna_XM_012199599.1_4211	1.28033468310513	0	0	3.05657483670046	1.41184920746554
lcl|NW_012130079.1_mrna_XM_012199600.1_4213	8.2987469135705	0	0	6.68643840492072	8.53897797769797
lcl|NW_012130079.1_mrna_XM_012199601.1_4214	7.3554589822638	0	0	6.16491739989747	7.57473299555944
lcl|NW_012130079.1_mrna_XM_012199603.1_4215	10.3230503356861	0.14373488566292	0	8.24923883679476	10.2686098567635
lcl|NW_012130079.1_mrna_XM_012199604.1_4216	11.2298014821224	0	0	8.903231498783	11.2357209063953
lcl|NW_012130079.1_mrna_XM_012199605.1_4217	5.18948410623253	0	0	6.54538013311392	6.81012541380605
lcl|NW_012130079.1_mrna_XM_012199606.1_4218	7.90708440210825	0	0	7.49925595293702	7.87820264326585
lcl|NW_012130079.1_mrna_XM_012199608.1_4219	4.46708946151167	0	0	5.93600303656419	4.66985045591257
lcl|NW_012130079.1_mrna_XM_012199609.1_4221	5.52421169737498	0	0	5.41347247517919	5.99624320350244
lcl|NW_012130079.1_mrna_XM_012199610.1_4220	3.52901505325087	0	0	3.74115827873748	4.64975963416816
lcl|NW_012130079.1_mrna_XM_012199611.1_4223	6.98156390050502	0	0	7.80622427396134	6.89569620469927
lcl|NW_012130079.1_mrna_XM_012199612.1_4224	1.40269604851537	0	0	3.96705001817985	2.91476011287738
lcl|NW_012130079.1_mrna_XM_012199613.1_4225	7.18787625623493	0	0	6.99357525399958	7.44984145851143
lcl|NW_012130079.1_mrna_XM_012199615.1_4226	6.72242778835829	0	0	10.5304076260935	6.85502115925694
lcl|NW_012130079.1_mrna_XM_012199616.1_4227	9.17577370885778	0	0.127970784082156	11.2976361220273	9.21834350364625
lcl|NW_012130079.1_mrna_XM_012199617.1_4229	7.41076882789225	0	0	8.39982287087005	7.30714216019237
lcl|NW_012130079.1_mrna_XM_012199618.1_4231	8.34024768793128	0	0	11.2677420105305	8.92676574756363
lcl|NW_012130079.1_mrna_XM_012199619.1_4233	6.47298471720549	0	0	9.48741316644262	6.78033414106796
lcl|NW_012130079.1_mrna_XM_012199620.1_4238	9.00116632983585	0.0480377319683822	0	9.64907189793103	9.72487040351177
lcl|NW_012130079.1_mrna_XM_012199621.1_4237	5.74516268985824	0	0	6.31952521074371	6.29211353888958
lcl|NW_012130079.1_mrna_XM_012199622.1_4236	4.34566297656546	0	0	5.9491030509528	4.35986654181604
lcl|NW_012130079.1_mrna_XM_012199623.1_4239	5.24668708184131	0	0	6.08107134236977	6.57786011271837
lcl|NW_012130079.1_mrna_XM_012199624.1_4240	7.29311220330722	0	0	6.83356775961509	8.10517746040728
lcl|NW_012130079.1_mrna_XM_012199626.1_4241	8.22979811500194	0.0463299358620071	0	6.78350890603496	9.11017239157097
lcl|NW_012130079.1_mrna_XM_012199627.1_4242	6.65013629029761	0	0	6.45273937506255	7.43084021918306
lcl|NW_012130079.1_mrna_XM_012199628.1_4243	4.8406903968281	0	0	7.62622099329857	6.05733132384928
lcl|NW_012130079.1_mrna_XM_012199629.1_4244	2.00062618375089	0	0	2.96558122751685	3.27287368732104
lcl|NW_012130079.1_mrna_XM_012199630.1_4245	11.2725930078356	0	0.0434588912477031	10.3327585078933	11.4789025006715
lcl|NW_012130079.1_mrna_XM_012199631.1_4247	5.44285974686529	0	0	5.33314585393237	6.02881772247391
lcl|NW_012130079.1_mrna_XM_012199632.1_4248	5.54831376119882	0	0	5.63541993111175	6.97750853717466
lcl|NW_012130079.1_mrna_XM_012199633.1_4249	2.47038838078431	0	0	4.7201142473075	2.6589385772859
lcl|NW_012130079.1_mrna_XM_012199634.1_4251	6.50771399371865	0	0	10.8043688067152	7.51414373192613
lcl|NW_012130079.1_mrna_XM_012199635.1_4252	6.80635803017089	0	0	9.85509596758188	7.71276571736077
lcl|NW_012130079.1_mrna_XM_012199637.1_4253	4.61514781169093	0	0	8.99254330319398	6.47672127797608
lcl|NW_012130079.1_mrna_XM_012199638.1_4255	6.19090694449629	0	0	9.44242038567545	6.07138064045624
lcl|NW_012130079.1_mrna_XM_012199639.1_4256	5.12867570968807	0	0	1.0169560932244	5.00294305241698
lcl|NW_012130079.1_mrna_XM_012199640.1_4258	3.47912074761465	0	0	5.35074545379434	3.98826779116716
lcl|NW_012130079.1_mrna_XM_012199641.1_4261	8.8914554865462	0	0	8.81867860814996	8.57095930822325
lcl|NW_012130079.1_mrna_XM_012199642.1_4262	2.92011679048521	0	0	6.46587495153645	3.21219493259862
lcl|NW_012130079.1_mrna_XM_012199643.1_4264	1.92010537767671	0	0	2.05951022489492	2.31628323418474
lcl|NW_012130079.1_mrna_XM_012199644.1_4265	4.05365315283407	0	0	5.63290413198179	4.12635956849018
lcl|NW_012130079.1_mrna_XM_012199645.1_4266	0.277191895247148	0	0	0	0
lcl|NW_012130079.1_mrna_XM_012199646.1_4270	3.23380398209744	0	0	2.38617919026494	4.16969336197076
lcl|NW_012130079.1_mrna_XM_012199648.1_4269	9.86055861833245	0	0	8.26888673580496	9.83797041800343
lcl|NW_012130079.1_mrna_XM_012199649.1_4268	6.12648647020413	0	0	5.06414008048927	6.09456279464528
lcl|NW_012130079.1_mrna_XM_012199650.1_4267	12.7117876351013	0	0.132496682564214	10.7947651944135	12.3065589723403
lcl|NW_012130079.1_mrna_XM_012199651.1_4271	2.17215807571302	0	0	1.55178579799774	2.99851103042089
lcl|NW_012130079.1_mrna_XM_012199652.1_4272	4.40865550994759	0	0	5.97329647355113	4.2509265555623
lcl|NW_012130079.1_mrna_XM_012199653.1_4273	2.00734059946571	0	0	0.936224627578874	2.28754292022385
lcl|NW_012130079.1_mrna_XM_012199654.1_4274	5.15510507271834	0	0	6.04672634574168	5.79836189269769
lcl|NW_012130079.1_mrna_XM_012199655.1_4275	3.7508114074527	0	0	3.50560648941363	4.9830459724854
lcl|NW_012130079.1_mrna_XM_012199656.1_4277	7.61267554835648	0	0	8.75167292937783	7.54067003647277
lcl|NW_012130079.1_mrna_XM_012199657.1_4278	8.38810828530071	0	0	10.0119186275926	8.16790602360972
lcl|NW_012130079.1_mrna_XM_012199659.1_4279	4.07994880022416	0	0	7.28852144481956	4.97125297916557
lcl|NW_012130079.1_mrna_XM_012199660.1_4280	5.34533362179613	0	1.0149666672725e-07	6.19650334587546	6.99735165958613
lcl|NW_012130079.1_mrna_XM_012199661.1_4281	7.5600349953267	0	0.00905141360393934	6.59208404691578	5.74444935389489
lcl|NW_012130079.1_mrna_XM_012199662.1_4284	0.916962157601004	0	0	4.2092748457262	4.26418664249716
lcl|NW_012130079.1_mrna_XM_012199663.1_4283	8.30508861791882	0	0	10.2142732850077	7.17697306230734
lcl|NW_012130079.1_mrna_XM_012199664.1_4286	6.79834024334818	0	0	9.88510658806647	6.93958892034794
lcl|NW_012130079.1_mrna_XM_012199665.1_4288	5.58367816240564	0	0	5.93565609269256	5.9644409501964
lcl|NW_012130079.1_mrna_XM_012199666.1_4289	1.11986886660366	0	0	3.36323701851112	1.50958024011253
lcl|NW_012130079.1_mrna_XM_012199667.1_4045	2.75689875306784	0	0	0.135704055237292	3.22671307538452
lcl|NW_012130079.1_mrna_XM_012199668.1_4047	2.5325663785204	0	0	1.52527136945576	3.80011321463209
lcl|NW_012130079.1_mrna_XM_012199669.1_4050	1.25755202516737	0	0	1.0902397808069	1.18484774864725
lcl|NW_012130079.1_mrna_XM_012199671.1_4051	1.65854410407917	0	0	2.1379832487677	2.24045997883058
lcl|NW_012130079.1_mrna_XM_012199672.1_4052	7.97743500834482	0	0	7.0841546846055	8.6452116050028
lcl|NW_012130079.1_mrna_XM_012199673.1_4053	4.75063453360487	0	0.0351222494171384	3.32127201615104	5.18525847107282
lcl|NW_012130079.1_mrna_XM_012199674.1_4059	1.44056779753621	0	0	2.61528615774152	0.14211170151344
lcl|NW_012130079.1_mrna_XM_012199675.1_4070	3.20556244177229	0	0	1.09702077131767	3.48899637398399
lcl|NW_012130079.1_mrna_XM_012199676.1_4075	5.53535938440265	0	0	3.90643526432738	5.09241627192268
lcl|NW_012130079.1_mrna_XM_012199677.1_4084	7.63510815176334	0	0	8.16352912935134	7.40315320880923
lcl|NW_012130079.1_mrna_XM_012199678.1_4096	7.40348209887168	0	0.720805780107885	9.20238451654185	7.90861636880148
lcl|NW_012130079.1_mrna_XM_012199679.1_4101	0.822026928287941	0	0	2.22725550092307	0.517001589502975
lcl|NW_012130079.1_mrna_XM_012199680.1_4103	6.00621706330255	0	0	4.79048493698899	5.55175786662744
lcl|NW_012130079.1_mrna_XM_012199682.1_4114	3.8976267437453	0	0	2.22428571111038	4.14876953183529
lcl|NW_012130079.1_mrna_XM_012199683.1_4123	0.76090004736472	0	0	2.75681999059282	0.240446765127224
lcl|NW_012130079.1_mrna_XM_012199684.1_4145	7.99003543497279	0	0.0175312388512715	4.58498830025129	8.19572268278335
lcl|NW_012130079.1_mrna_XM_012199685.1_4146	9.89824535535419	0.0429427069241001	0	10.2189029210923	9.8282462628731
lcl|NW_012130079.1_mrna_XM_012199686.1_4163	4.50497219297917	0	0	6.24653782915412	5.8071077869346
lcl|NW_012130079.1_mrna_XM_012199687.1_4167	4.14804447902861	0	0	5.12380803575936	4.43221157153311
lcl|NW_012130079.1_mrna_XM_012199688.1_4187	4.77097757592371	0	0	3.88252160044826	7.0315083180204
lcl|NW_012130079.1_mrna_XM_012199689.1_4189	6.18972648562788	0	0	5.56178625464443	7.42489468246124
lcl|NW_012130079.1_mrna_XM_012199690.1_4190	4.18632098974781	0	0	3.40707069146448	5.72602076254592
lcl|NW_012130079.1_mrna_XM_012199691.1_4198	6.45469506110715	0	0	6.10944156429956	6.80081901904586
lcl|NW_012130079.1_mrna_XM_012199693.1_4203	6.6424786691808	0	0	8.751251949091	6.39490368812863
lcl|NW_012130079.1_mrna_XM_012199694.1_4208	3.74042620277315	0	0	5.72342646678859	4.95940201215609
lcl|NW_012130079.1_mrna_XM_012199695.1_4212	6.63413080121319	0	0	5.82772790723374	7.53179456316044
lcl|NW_012130079.1_mrna_XM_012199696.1_4222	4.09727527015504	0	0	6.59642357560231	4.53279518428002
lcl|NW_012130079.1_mrna_XM_012199697.1_4230	9.6738775542966	0	0	7.09402198279635	8.96751803365445
lcl|NW_012130079.1_mrna_XM_012199698.1_4232	3.4611385803864	0	0	3.2259936753536	3.90280938012355
lcl|NW_012130079.1_mrna_XM_012199699.1_4234	0.619279507664	0	0	3.0008588103884	0.193088487667766
lcl|NW_012130079.1_mrna_XM_012199700.1_4235	2.3978924738978	0	0	4.52020515042969	2.47469912940284
lcl|NW_012130079.1_mrna_XM_012199701.1_4246	6.50626646168705	0	0	6.06553300171386	7.17112518451103
lcl|NW_012130079.1_mrna_XM_012199702.1_4250	0.226039353720342	0	0	1.65590316495433	0.290627827046647
lcl|NW_012130079.1_mrna_XM_012199704.1_4254	6.0486407421803	0	0	9.31376282498964	3.05104013616619
lcl|NW_012130079.1_mrna_XM_012199705.1_4257	1.95375719726056	0	0	1.55487611726144	2.78552313655039
lcl|NW_012130079.1_mrna_XM_012199706.1_4259	3.14664336560297	1.85714911236492	0.0305782990352357	1.78280646822943	2.61352900582756
lcl|NW_012130079.1_mrna_XM_012199707.1_4260	3.60995473022787	0	0	5.41521273589519	4.30946679018895
lcl|NW_012130079.1_mrna_XM_012199708.1_4263	1.52314588256751	0	0	3.92134711912128	2.19972929381495
lcl|NW_012130079.1_mrna_XM_012199709.1_4276	2.9739632332999	0	0	3.14465021923728	2.65400509872812
lcl|NW_012130079.1_mrna_XM_012199710.1_4282	5.42697684317013	0	0	8.44518921700822	5.313445578754
lcl|NW_012130079.1_mrna_XM_012199711.1_4285	5.21805306855355	1.58806214863456	1.91097086404561	9.10356005598374	6.19228709246316
lcl|NW_012130079.1_mrna_XM_012199712.1_4287	7.65983112215517	0	0	9.98867568485139	7.65801872313831
lcl|NW_012130079.1_ncrna_XR_001046484.1_4228	13.6896445159682	0	0.35053134255064	14.8296841668193	13.234822605718
lcl|NW_012130079.1_trna_4065	1.09948445894768	0	0	2.83695845186042	0
lcl|NW_012130079.1_trna_4112	1.36461767946769	0.389128055503924	0.491363046571614	1.36328034140902	0
lcl|NW_012130079.1_trna_4118	5.02162779209462	4.02966725356431	0.185249112491089	7.28493109128771	0
lcl|NW_012130079.1_trna_4119	0.385706548232745	0.313277689992516	0.667447134701301	0	0
lcl|NW_012130079.1_trna_4120	0.406572767126925	0.961406426642194	0	0	0
lcl|NW_012130079.1_trna_4121	0.0848282940801989	0	0	0	0
lcl|NW_012130079.1_trna_4122	0.242352157830164	0	0	0	0
lcl|NW_012130079.1_trna_4127	0.0783032225899756	0	0	0	0
lcl|NW_012130079.1_trna_4128	0.289481220501178	0	0	0	0
lcl|NW_012130079.1_trna_4129	1.45757261820517	1.83778836209171	0	3.79670660227213	0
lcl|NW_012130079.1_trna_4130	0.579140296904423	0	0	0	0
lcl|NW_012130079.1_trna_4131	0.597742101008177	0	0	0	0
lcl|NW_012130079.1_trna_4132	1.46257479967249	0	0	0.620378070418132	0
lcl|NW_012130079.1_trna_4133	0.873469434825393	0	0	0.764490045384679	0
lcl|NW_012130079.1_trna_4134	0.71434648047727	0	0	0	0
lcl|NW_012130080.1_miscrna_XR_001046485.1_4377	4.77500265668345	0	0	5.67417963736156	4.4399150812111
lcl|NW_012130080.1_mrna_XM_012199716.1_4290	5.50507074236835	0	0	9.28302913194936	5.76143401106088
lcl|NW_012130080.1_mrna_XM_012199717.1_4291	5.14826430814573	0	0	8.06902308009505	6.05506334764333
lcl|NW_012130080.1_mrna_XM_012199718.1_4292	4.69428849843815	0	0	8.35331706165609	5.39391988293456
lcl|NW_012130080.1_mrna_XM_012199719.1_4293	4.72590861233948	0	0	7.49092021857279	5.4523582995116
lcl|NW_012130080.1_mrna_XM_012199720.1_4299	6.34389429471435	0	0.0449552616847352	5.80401572639889	6.03407204462224
lcl|NW_012130080.1_mrna_XM_012199721.1_4302	5.42882408866823	0	0	6.28163679456909	5.58382128720746
lcl|NW_012130080.1_mrna_XM_012199722.1_4303	8.1327868531971	0	0	6.77637756671112	8.41749291867802
lcl|NW_012130080.1_mrna_XM_012199723.1_4305	2.95403035236232	0	0	1.64779765520588	4.51885257662157
lcl|NW_012130080.1_mrna_XM_012199724.1_4306	9.32851944981693	6.08017462309678	5.29010852361877	8.17225424682135	9.90554119509038
lcl|NW_012130080.1_mrna_XM_012199725.1_4307	6.51242328008239	0	0	6.25399994774875	6.84823748900714
lcl|NW_012130080.1_mrna_XM_012199727.1_4308	6.97733721076345	0	0	6.45401627358825	6.6370814940075
lcl|NW_012130080.1_mrna_XM_012199728.1_4309	2.73645780117235	0	0	1.69365720338903	2.8277106182803
lcl|NW_012130080.1_mrna_XM_012199729.1_4310	3.5784774618774	0	0	3.94785967849616	4.00102336336007
lcl|NW_012130080.1_mrna_XM_012199730.1_4311	5.82577011848288	0	0	7.0333254115052	5.9241376264357
lcl|NW_012130080.1_mrna_XM_012199731.1_4312	6.96561683350017	0	0.0139453476778301	8.00182127938143	7.25952087984491
lcl|NW_012130080.1_mrna_XM_012199732.1_4313	7.58900325159598	0	0.031853057741566	7.88694824214429	7.44456922370987
lcl|NW_012130080.1_mrna_XM_012199733.1_4316	10.1128502787169	0	0	9.10332381793926	9.44299559267941
lcl|NW_012130080.1_mrna_XM_012199734.1_4315	5.16307282463385	0	0	6.67026819752255	5.8372824347897
lcl|NW_012130080.1_mrna_XM_012199735.1_4314	5.29443735500155	0	0	8.01234337297001	6.06422628030795
lcl|NW_012130080.1_mrna_XM_012199736.1_4317	9.20117062878523	0	0	10.9297883148817	8.87325512177089
lcl|NW_012130080.1_mrna_XM_012199738.1_4318	6.62391767036923	0	0	10.3175993307704	6.65192951340465
lcl|NW_012130080.1_mrna_XM_012199739.1_4319	13.2593671142638	0	0	13.8421739608062	12.7360673202865
lcl|NW_012130080.1_mrna_XM_012199740.1_4320	4.4370804620041	0	0	7.52389586838947	4.53128239635618
lcl|NW_012130080.1_mrna_XM_012199741.1_4321	6.59390027977498	0	0	9.5872443533858	7.15965311428117
lcl|NW_012130080.1_mrna_XM_012199742.1_4323	10.6847567236794	0	0	12.9819908636086	6.8016375048313
lcl|NW_012130080.1_mrna_XM_012199743.1_4324	0.282247991650955	0	0	0.685803402300034	10.3212166941208
lcl|NW_012130080.1_mrna_XM_012199744.1_4322	3.54824082961517	0	0	5.51502510985318	2.9135130812668
lcl|NW_012130080.1_mrna_XM_012199745.1_4326	9.11340360231407	0	0	11.9396213342824	8.92494260406217
lcl|NW_012130080.1_mrna_XM_012199746.1_4327	5.51009877538031	0	0	5.92429666476882	6.18853535538531
lcl|NW_012130080.1_mrna_XM_012199747.1_4328	0.950763478067495	0	0	0.909065963060329	0.865234996597951
lcl|NW_012130080.1_mrna_XM_012199749.1_4331	7.96425950900488	0	0	7.74572970951593	8.47730180842796
lcl|NW_012130080.1_mrna_XM_012199750.1_4333	4.15553033713656	0	0	4.79915726137263	4.9967643122176
lcl|NW_012130080.1_mrna_XM_012199751.1_4334	7.94273063704916	0	0	9.80331138529321	8.17706010170807
lcl|NW_012130080.1_mrna_XM_012199752.1_4336	8.57169039967828	0	0	8.34909722482457	9.42635164087063
lcl|NW_012130080.1_mrna_XM_012199753.1_4337	8.34696815498481	0	0	8.27910884684919	8.44843073408555
lcl|NW_012130080.1_mrna_XM_012199754.1_4338	5.75572072272981	0	0	5.79616647691665	7.13689671202941
lcl|NW_012130080.1_mrna_XM_012199755.1_4339	4.80349854303107	0	0	2.15434568886326	6.48499867500285
lcl|NW_012130080.1_mrna_XM_012199756.1_4340	6.30079570587919	0	0	6.58015654421394	6.41006427839811
lcl|NW_012130080.1_mrna_XM_012199757.1_4342	8.80863486869385	0	0	12.7688462251354	9.53598170583098
lcl|NW_012130080.1_mrna_XM_012199758.1_4344	2.89800466912246	0	0	1.70341867390546	2.09999424563461
lcl|NW_012130080.1_mrna_XM_012199760.1_4346	8.48788749217894	0	0	11.9844015131404	8.43373429684735
lcl|NW_012130080.1_mrna_XM_012199761.1_4345	5.4135540398871	0	0	5.49855125503437	5.72108103840984
lcl|NW_012130080.1_mrna_XM_012199762.1_4347	6.08088324081673	0	0	7.25836812503852	5.65830260691527
lcl|NW_012130080.1_mrna_XM_012199763.1_4348	8.57046130243556	0	0	7.89664056142662	8.19994833592558
lcl|NW_012130080.1_mrna_XM_012199764.1_4349	1.83002240176586	0	0	0.530400511041021	2.3349374255465
lcl|NW_012130080.1_mrna_XM_012199765.1_4353	6.97928666107394	0	0	8.75368773413381	6.77717941505394
lcl|NW_012130080.1_mrna_XM_012199766.1_4354	5.29550877906984	0	0	6.53039421737191	6.6766295222384
lcl|NW_012130080.1_mrna_XM_012199767.1_4355	4.96669643236709	0	0	3.86716997350092	5.39793138064025
lcl|NW_012130080.1_mrna_XM_012199768.1_4356	3.3953905005413	0	0	2.56185237797096	3.96065364895137
lcl|NW_012130080.1_mrna_XM_012199769.1_4361	5.38946536165398	0	0	5.47788337257498	6.4863365705218
lcl|NW_012130080.1_mrna_XM_012199771.1_4362	4.76493494329385	0	0	6.41372028792502	4.89451368193463
lcl|NW_012130080.1_mrna_XM_012199772.1_4363	6.77768662512853	0	0.0140972352917733	7.47156044798053	6.81416056087052
lcl|NW_012130080.1_mrna_XM_012199773.1_4365	5.13085488766133	0	0	5.43630570355791	4.61325653268147
lcl|NW_012130080.1_mrna_XM_012199774.1_4366	4.51869565587636	0	0	6.06405865768759	5.24419650745094
lcl|NW_012130080.1_mrna_XM_012199775.1_4367	5.27604173201996	0	0.00227587077438923	7.79900050308781	7.03878184588424
lcl|NW_012130080.1_mrna_XM_012199776.1_4368	9.74035302961235	0	0.034188877397032	8.65246398408554	9.71073466790867
lcl|NW_012130080.1_mrna_XM_012199777.1_4369	6.61822423146476	0	0	9.89366612363835	6.93587515407701
lcl|NW_012130080.1_mrna_XM_012199778.1_4370	7.31254003189027	0	0	10.9228538327271	6.53152643576577
lcl|NW_012130080.1_mrna_XM_012199779.1_4371	8.24661459987123	0	0	10.7969264853589	8.00494779042823
lcl|NW_012130080.1_mrna_XM_012199780.1_4372	6.41880988455502	0	0	8.04445386142476	6.34882967540485
lcl|NW_012130080.1_mrna_XM_012199782.1_4373	3.75277288930885	0	0	5.65070660983023	4.13131628344927
lcl|NW_012130080.1_mrna_XM_012199783.1_4376	4.04426880919734	0	0	7.5541812519628	4.5878386105735
lcl|NW_012130080.1_mrna_XM_012199784.1_4378	3.57975387779994	0	0	5.99413905181355	4.99708437504086
lcl|NW_012130080.1_mrna_XM_012199785.1_4381	6.91238558433423	0	0	7.23413648533573	6.50889193850386
lcl|NW_012130080.1_mrna_XM_012199786.1_4382	9.4361351106591	0	0	9.7623484873392	10.1955893007433
lcl|NW_012130080.1_mrna_XM_012199787.1_4383	6.97922694664229	0	0	6.24592486887716	7.71124700706139
lcl|NW_012130080.1_mrna_XM_012199788.1_4384	2.75899933706949	0	0	2.59247033402166	3.38532737273837
lcl|NW_012130080.1_mrna_XM_012199789.1_4385	8.41125536038005	0	0	7.83718963439417	8.9334591799964
lcl|NW_012130080.1_mrna_XM_012199790.1_4386	7.6833545629629	0	0.00426078424862245	8.70752197124974	8.91361390606567
lcl|NW_012130080.1_mrna_XM_012199791.1_4388	4.78870822999558	0	0	2.9069373197619	7.24844828175889
lcl|NW_012130080.1_mrna_XM_012199792.1_4389	0.855807446765341	0	0	0.692351652793299	1.12153933246843
lcl|NW_012130080.1_mrna_XM_012199793.1_4390	4.64769415451245	0	0	4.40373758011113	5.42204319208027
lcl|NW_012130080.1_mrna_XM_012199794.1_4391	0.655369214404869	0	0.0143385242635088	1.04670555436638	1.3538996257404
lcl|NW_012130080.1_mrna_XM_012199795.1_4393	2.27450340508877	0	0	3.23631127929647	3.33605638520777
lcl|NW_012130080.1_mrna_XM_012199796.1_4392	6.46475843370913	0	0	6.20663577201836	6.39773135563454
lcl|NW_012130080.1_mrna_XM_012199797.1_4394	1.12580724816913	0	0	8.69545153031341	1.40872351445655
